4,96,192.0,191.0,14.0,13.0,-1,-1,-1,-1
1,97,7.0,382.0,11.0,10.0,-1,-1,-1,-1
2,97,7.0,380.0,9.0,11.0,-1,-1,-1,-1
3,97,6.0,377.0,12.0,11.0,-1,-1,-1,-1
4,97,7.0,375.0,11.0,10.0,-1,-1,-1,-1
1,98,122.0,144.0,14.0,13.0,-1,-1,-1,-1
2,98,123.0,154.0,14.0,11.0,-1,-1,-1,-1
3,98,127.0,156.0,16.0,12.0,-1,-1,-1,-1
4,98,136.0,159.0,14.0,12.0,-1,-1,-1,-1
1,99,10.0,64.0,14.0,14.0,-1,-1,-1,-1
2,99,11.0,63.0,14.0,13.0,-1,-1,-1,-1
3,99,12.0,57.0,15.0,13.0,-1,-1,-1,-1
4,99,9.0,54.0,13.0,11.0,-1,-1,-1,-1
1,100,88.0,490.0,16.0,15.0,-1,-1,-1,-1
2,100,84.0,489.0,18.0,18.0,-1,-1,-1,-1
3,100,85.0,489.0,16.0,15.0,-1,-1,-1,-1
4,100,82.0,487.0,15.0,14.0,-1,-1,-1,-1
1,101,165.0,154.0,15.0,15.0,-1,-1,-1,-1
2,101,158.0,147.0,15.0,15.0,-1,-1,-1,-1
3,101,152.0,142.0,14.0,15.0,-1,-1,-1,-1
4,101,150.0,143.0,15.0,11.0,-1,-1,-1,-1
1,102,29.0,0.0,16.0,15.0,-1,-1,-1,-1
2,102,32.0,1.0,15.0,14.0,-1,-1,-1,-1
3,102,36.0,0.0,17.0,14.0,-1,-1,-1,-1
4,102,39.0,0.0,16.0,16.0,-1,-1,-1,-1
1,103,130.0,488.0,15.0,17.0,-1,-1,-1,-1
2,103,131.0,486.0,13.0,14.0,-1,-1,-1,-1
3,103,129.0,481.0,16.0,15.0,-1,-1,-1,-1
4,103,127.0,476.0,16.0,15.0,-1,-1,-1,-1
1,104,210.0,50.0,13.0,11.0,-1,-1,-1,-1
2,104,211.0,46.0,12.0,11.0,-1,-1,-1,-1
3,104,215.0,35.0,9.0,11.0,-1,-1,-1,-1
4,104,212.0,32.0,11.0,9.0,-1,-1,-1,-1
1,105,66.0,477.0,13.0,12.0,-1,-1,-1,-1
2,105,66.0,476.0,13.0,13.0,-1,-1,-1,-1
3,105,66.0,474.0,13.0,14.0,-1,-1,-1,-1
4,105,67.0,472.0,11.0,14.0,-1,-1,-1,-1
1,106,53.0,460.0,14.0,12.0,-1,-1,-1,-1
2,106,49.0,457.0,11.0,12.0,-1,-1,-1,-1
3,106,39.0,454.0,14.0,14.0,-1,-1,-1,-1
4,106,40.0,453.0,15.0,12.0,-1,-1,-1,-1
1,107,39.0,100.0,15.0,14.0,-1,-1,-1,-1
2,107,39.0,101.0,15.0,15.0,-1,-1,-1,-1
3,107,41.0,102.0,15.0,13.0,-1,-1,-1,-1
4,107,41.0,101.0,15.0,14.0,-1,-1,-1,-1
1,108,77.0,437.0,15.0,15.0,-1,-1,-1,-1
2,108,75.0,439.0,14.0,14.0,-1,-1,-1,-1
3,108,78.0,437.0,12.0,14.0,-1,-1,-1,-1
4,108,76.0,435.0,13.0,14.0,-1,-1,-1,-1
1,109,89.0,440.0,15.0,14.0,-1,-1,-1,-1
2,109,89.0,440.0,15.0,14.0,-1,-1,-1,-1
3,109,90.0,436.0,14.0,17.0,-1,-1,-1,-1
4,109,89.0,435.0,14.0,14.0,-1,-1,-1,-1
1,110,16.0,110.0,12.0,14.0,-1,-1,-1,-1
2,110,15.0,115.0,12.0,13.0,-1,-1,-1,-1
